x_m_local,y_m_local,z_m_terrain,height_m,crown_radius_m,asset_type,scale,yaw_degrees
182.0,1346.0,3.54,19.96,4.99,large_tree,1.247,312.863
1072.0,383.0,3.1,19.95,4.988,large_tree,1.247,343.368
1125.0,314.0,2.02,19.95,4.988,large_tree,1.247,206.305
630.0,1904.0,3.19,19.95,4.987,large_tree,1.247,245.277
474.0,1458.0,3.58,19.94,4.985,large_tree,1.246,32.621
848.0,1942.0,5.28,19.93,4.982,large_tree,1.246,310.694
903.0,1484.0,3.15,19.93,4.982,large_tree,1.246,261.356
799.0,1599.0,2.715,19.925,4.981,large_tree,1.245,349.272
1503.0,310.0,1.745,19.92,4.98,large_tree,1.245,13.614
844.0,180.0,1.87,19.92,4.98,large_tree,1.245,50.852
144.0,1887.0,4.69,19.92,4.98,large_tree,1.245,23.829
317.0,65.0,3.0,19.92,4.98,large_tree,1.245,265.39
56.0,1680.0,3.145,19.91,4.978,large_tree,1.244,318.842
618.0,1880.0,2.625,19.905,4.976,large_tree,1.244,172.796
1844.0,1760.0,5.005,19.87,4.967,large_tree,1.242,171.577
848.0,1953.0,5.23,19.86,4.965,large_tree,1.241,298.395
217.0,1072.0,3.82,19.86,4.965,large_tree,1.241,325.632
1688.0,308.0,2.29,19.86,4.965,large_tree,1.241,208.754
307.0,122.0,2.89,19.86,4.965,large_tree,1.241,359.503
587.0,1346.0,3.48,19.85,4.963,large_tree,1.241,26.249
692.0,443.0,2.84,19.82,4.955,large_tree,1.239,257.07
2008.0,314.0,3.22,19.82,4.955,large_tree,1.239,319.275
277.0,779.0,4.01,19.81,4.952,large_tree,1.238,216.056
1375.0,391.0,3.79,19.8,4.95,large_tree,1.237,302.807
1848.0,1765.0,3.94,19.79,4.948,large_tree,1.237,78.501
108.0,1493.0,3.38,19.79,4.947,large_tree,1.237,266.401
1676.0,366.0,2.17,19.79,4.947,large_tree,1.237,11.51
389.0,1905.0,4.06,19.78,4.945,large_tree,1.236,10.181
664.0,1343.0,2.89,19.78,4.945,large_tree,1.236,172.647
1997.0,666.0,2.99,19.78,4.945,large_tree,1.236,34.834
1005.0,1462.0,2.51,19.76,4.94,large_tree,1.235,173.226
1885.0,1250.0,3.34,19.76,4.94,large_tree,1.235,64.429
2015.0,1201.0,3.57,19.76,4.94,large_tree,1.235,20.769
448.0,1621.0,2.91,19.75,4.938,large_tree,1.234,24.07
859.0,1965.0,5.28,19.74,4.935,large_tree,1.234,294.028
706.0,1940.0,6.09,19.74,4.935,large_tree,1.234,55.28
1023.0,1942.0,4.85,19.73,4.933,large_tree,1.233,311.542
574.0,472.0,2.755,19.72,4.93,large_tree,1.233,123.916
1387.0,390.0,3.295,19.71,4.928,large_tree,1.232,45.772
1756.0,1857.0,3.89,19.705,4.926,large_tree,1.232,231.098
450.0,1616.0,2.87,19.7,4.925,large_tree,1.231,332.089
1753.0,27.0,2.44,19.7,4.925,large_tree,1.231,79.011
1053.0,1226.0,2.565,19.695,4.924,large_tree,1.231,107.162
54.0,205.0,2.32,19.69,4.923,large_tree,1.231,319.778
597.0,1913.0,4.87,19.68,4.92,large_tree,1.23,273.55
1270.0,114.0,1.975,19.68,4.92,large_tree,1.23,6.696
186.0,1436.0,4.18,19.67,4.917,large_tree,1.229,50.696
1389.0,378.0,3.14,19.67,4.917,large_tree,1.229,85.973
1559.0,152.0,2.23,19.66,4.915,large_tree,1.229,261.976
130.0,1057.0,3.2,19.65,4.912,large_tree,1.228,269.875
1132.0,300.0,2.63,19.63,4.908,large_tree,1.227,259.405
312.0,311.0,2.22,19.63,4.907,large_tree,1.227,247.686
1788.0,1764.0,5.205,19.62,4.905,large_tree,1.226,275.535
308.0,633.0,2.68,19.62,4.905,large_tree,1.226,177.311
235.0,1437.0,4.42,19.61,4.903,large_tree,1.226,98.456
118.0,1057.0,3.2,19.6,4.9,large_tree,1.225,239.609
1388.0,358.0,2.32,19.6,4.9,large_tree,1.225,82.415
483.0,3.0,2.74,19.59,4.898,large_tree,1.224,293.137
1125.0,300.0,2.775,19.59,4.897,large_tree,1.224,222.481
637.0,1897.0,3.28,19.58,4.895,large_tree,1.224,15.947
174.0,1571.0,3.6,19.57,4.893,large_tree,1.223,27.538
274.0,1436.0,4.46,19.57,4.893,large_tree,1.223,259.62
138.0,1068.0,3.19,19.57,4.893,large_tree,1.223,193.037
1046.0,1920.0,5.04,19.55,4.888,large_tree,1.222,216.668
80.0,1448.0,3.9,19.55,4.887,large_tree,1.222,229.866
79.0,1446.0,3.93,19.55,4.887,large_tree,1.222,151.924
232.0,1614.0,4.24,19.54,4.885,large_tree,1.221,263.389
423.0,483.0,2.56,19.54,4.885,large_tree,1.221,312.286
135.0,1057.0,3.29,19.53,4.882,large_tree,1.221,9.198
1763.0,1843.0,4.835,19.5,4.875,large_tree,1.219,79.38
79.0,1623.0,3.89,19.5,4.875,large_tree,1.219,349.685
1773.0,1418.0,3.31,19.5,4.875,large_tree,1.219,32.184
196.0,889.0,4.22,19.5,4.875,large_tree,1.219,76.646
1200.0,1153.0,2.59,19.49,4.872,large_tree,1.218,38.275
1825.0,633.0,2.03,19.48,4.87,large_tree,1.217,89.597
1542.0,134.0,2.42,19.475,4.869,large_tree,1.217,86.182
248.0,1436.0,4.42,19.47,4.868,large_tree,1.217,215.579
1765.0,1421.0,3.3,19.47,4.868,large_tree,1.217,137.777
424.0,470.0,3.22,19.47,4.868,large_tree,1.217,134.487
1198.0,1144.0,2.41,19.47,4.867,large_tree,1.217,245.329
47.0,935.0,3.34,19.46,4.865,large_tree,1.216,108.051
1034.0,1937.0,6.33,19.45,4.863,large_tree,1.216,21.672
1777.0,1580.0,4.42,19.45,4.863,large_tree,1.216,57.872
162.0,362.0,3.12,19.43,4.857,large_tree,1.214,19.488
368.0,1656.0,4.165,19.405,4.851,large_tree,1.213,279.891
191.0,890.0,4.16,19.4,4.85,large_tree,1.212,33.423
1015.0,377.0,3.01,19.39,4.848,large_tree,1.212,203.735
56.0,1457.0,3.66,19.39,4.847,large_tree,1.212,45.01
1263.0,1274.0,1.93,19.38,4.845,large_tree,1.211,118.843
597.0,1576.0,1.79,19.37,4.842,large_tree,1.211,127.283
64.0,1456.0,3.635,19.355,4.839,large_tree,1.21,239.456
170.0,1443.0,4.12,19.35,4.837,large_tree,1.209,251.577
263.0,1436.0,4.58,19.33,4.833,large_tree,1.208,132.335
267.0,1436.0,4.58,19.33,4.833,large_tree,1.208,95.69
1569.0,111.0,1.99,19.33,4.833,large_tree,1.208,169.832
304.0,318.0,2.87,19.33,4.832,large_tree,1.208,61.503
0.0,877.0,3.52,19.32,4.83,large_tree,1.208,120.919
1375.0,396.0,3.61,19.32,4.83,large_tree,1.208,239.682
146.0,1057.0,3.58,19.32,4.83,large_tree,1.207,342.708
75.0,1457.0,3.66,19.295,4.824,large_tree,1.206,168.285
138.0,1732.0,4.45,19.29,4.823,large_tree,1.206,207.162
1741.0,1671.0,4.34,19.29,4.822,large_tree,1.206,14.342
68.0,1332.0,3.2,19.28,4.82,large_tree,1.205,46.385
156.0,1056.0,3.47,19.28,4.82,large_tree,1.205,14.032
161.0,1056.0,3.43,19.28,4.82,large_tree,1.205,336.823
144.0,1732.0,4.45,19.27,4.818,large_tree,1.204,146.607
151.0,1732.0,4.45,19.27,4.818,large_tree,1.204,283.838
311.0,1996.0,4.52,19.27,4.817,large_tree,1.204,118.366
217.0,1625.0,4.45,19.27,4.817,large_tree,1.204,168.736
118.0,1502.0,3.1,19.26,4.815,large_tree,1.204,269.727
1157.0,1342.0,2.18,19.26,4.815,large_tree,1.204,292.548
670.0,1241.0,3.63,19.26,4.815,large_tree,1.204,69.183
629.0,189.0,2.67,19.26,4.815,large_tree,1.204,253.734
364.0,1790.0,4.19,19.26,4.815,large_tree,1.204,265.231
57.0,1333.0,3.15,19.25,4.812,large_tree,1.203,166.884
845.0,107.0,2.04,19.25,4.812,large_tree,1.203,152.746
1130.0,313.0,2.13,19.24,4.81,large_tree,1.203,201.367
185.0,1443.0,4.12,19.24,4.81,large_tree,1.202,183.15
119.0,1732.0,4.45,19.23,4.808,large_tree,1.202,14.677
123.0,1732.0,4.45,19.23,4.808,large_tree,1.202,36.25
127.0,1732.0,4.45,19.23,4.808,large_tree,1.202,61.888
261.0,1054.0,3.79,19.23,4.808,large_tree,1.202,334.331
1740.0,1679.0,4.34,19.23,4.807,large_tree,1.202,204.446
234.0,1903.0,4.395,19.22,4.805,large_tree,1.201,10.121
224.0,1055.0,3.94,19.22,4.805,large_tree,1.201,15.471
61.0,32.0,2.66,19.22,4.805,large_tree,1.201,324.633
242.0,1903.0,4.395,19.21,4.802,large_tree,1.201,307.063
273.0,1902.0,4.36,19.21,4.802,large_tree,1.201,171.53
966.0,1261.0,2.63,19.21,4.802,large_tree,1.201,79.055
1606.0,1220.0,2.79,19.21,4.802,large_tree,1.201,208.365
1946.0,42.0,3.275,19.21,4.802,large_tree,1.201,151.374
267.0,1054.0,3.79,19.2,4.8,large_tree,1.2,249.751
304.0,135.0,2.95,19.2,4.8,large_tree,1.2,94.491
275.0,1054.0,3.79,19.19,4.798,large_tree,1.199,158.786
1569.0,96.0,2.1,19.19,4.798,large_tree,1.199,50.683
833.0,1188.0,3.47,19.18,4.795,large_tree,1.199,311.677
0.0,1632.0,3.54,19.17,4.793,large_tree,1.198,273.374
1677.0,1159.0,3.115,19.17,4.792,large_tree,1.198,314.155
11.0,1181.0,3.15,19.16,4.79,large_tree,1.198,81.887
21.0,1181.0,3.15,19.16,4.79,large_tree,1.198,169.482
47.0,942.0,3.255,19.155,4.789,large_tree,1.197,10.924
226.0,1724.0,4.92,19.153,4.788,large_tree,1.197,196.519
1363.0,1463.0,3.64,19.15,4.787,large_tree,1.197,15.31
189.0,1356.0,3.41,19.15,4.787,large_tree,1.197,260.191
1534.0,1402.0,3.1,19.14,4.785,large_tree,1.196,314.773
21.0,1712.0,4.41,19.13,4.783,large_tree,1.196,259.599
250.0,1054.0,3.91,19.13,4.782,large_tree,1.196,297.142
140.0,1722.0,4.74,19.12,4.78,large_tree,1.195,236.685
1490.0,1568.0,3.65,19.11,4.777,large_tree,1.194,336.279
189.0,1348.0,3.41,19.11,4.777,large_tree,1.194,122.193
231.0,1054.0,3.91,19.1,4.775,large_tree,1.194,186.094
262.0,1902.0,4.48,19.09,4.772,large_tree,1.193,326.297
385.0,1521.0,3.93,19.08,4.77,large_tree,1.192,146.516
158.0,1499.0,3.675,19.07,4.768,large_tree,1.192,314.55
0.0,158.0,2.21,19.07,4.768,large_tree,1.192,45.562
1569.0,80.0,2.33,19.07,4.768,large_tree,1.192,234.513
1253.0,1177.0,2.65,19.06,4.765,large_tree,1.191,55.697
882.0,1771.0,3.73,19.05,4.763,large_tree,1.191,312.569
189.0,1328.0,3.675,19.05,4.762,large_tree,1.191,124.222
1883.0,654.0,3.01,19.04,4.76,large_tree,1.19,34.573
660.0,132.0,2.82,19.04,4.76,large_tree,1.19,295.928
1569.0,87.0,2.33,19.04,4.76,large_tree,1.19,216.898
1569.0,1965.0,6.21,19.035,4.759,large_tree,1.19,55.915
1835.0,952.0,2.95,19.03,4.757,large_tree,1.189,114.149
238.0,1054.0,3.91,19.02,4.755,large_tree,1.189,70.042
743.0,894.0,2.45,19.02,4.755,large_tree,1.189,13.221
40.0,1180.0,3.38,19.01,4.753,large_tree,1.188,9.105
1658.0,1021.0,2.27,19.0,4.75,large_tree,1.188,276.791
1307.0,1400.0,3.14,18.99,4.747,large_tree,1.187,116.668
90.0,1332.0,3.47,18.99,4.747,large_tree,1.187,351.267
264.0,1073.0,3.94,18.99,4.747,large_tree,1.187,24.368
855.0,1940.0,5.21,18.98,4.745,large_tree,1.186,105.017
16.0,1622.0,3.93,18.98,4.745,large_tree,1.186,104.369
639.0,132.0,3.8,18.96,4.74,large_tree,1.185,25.963
79.0,1332.0,3.47,18.96,4.74,large_tree,1.185,122.216
1691.0,891.0,3.03,18.96,4.74,large_tree,1.185,16.032
244.0,22.0,2.91,18.96,4.74,large_tree,1.185,344.688
1371.0,1813.0,3.61,18.94,4.735,large_tree,1.184,10.953
86.0,1457.0,4.02,18.94,4.735,large_tree,1.184,346.308
84.0,1332.0,3.47,18.92,4.73,large_tree,1.182,126.148
1897.0,1091.0,3.385,18.915,4.729,large_tree,1.182,262.942
1491.0,1982.0,6.14,18.9,4.725,large_tree,1.181,214.859
213.0,1442.0,4.54,18.89,4.723,large_tree,1.181,19.178
416.0,477.0,2.77,18.89,4.723,large_tree,1.181,289.845
909.0,213.0,3.51,18.89,4.723,large_tree,1.181,99.92
1544.0,200.0,2.765,18.89,4.723,large_tree,1.181,83.142
1242.0,32.0,1.8,18.89,4.723,large_tree,1.181,351.949
96.0,1456.0,4.01,18.88,4.72,large_tree,1.18,166.822
1883.0,1416.0,3.38,18.88,4.72,large_tree,1.18,184.497
421.0,378.0,2.56,18.86,4.715,large_tree,1.179,37.709
103.0,1332.0,3.71,18.85,4.713,large_tree,1.178,129.212
1502.0,1972.0,6.35,18.845,4.711,large_tree,1.178,72.615
297.0,1837.0,4.5,18.84,4.71,large_tree,1.177,200.348
385.0,1451.0,3.34,18.84,4.71,large_tree,1.177,57.073
189.0,1339.0,3.73,18.84,4.71,large_tree,1.177,350.712
722.0,1268.0,3.07,18.83,4.708,large_tree,1.177,236.669
1497.0,1976.0,6.3,18.83,4.707,large_tree,1.177,65.925
854.0,183.0,2.62,18.83,4.707,large_tree,1.177,350.581
1539.0,1736.0,3.79,18.82,4.705,large_tree,1.176,194.819
63.0,1723.0,4.08,18.82,4.705,large_tree,1.176,154.084
200.0,1378.0,3.76,18.82,4.705,large_tree,1.176,129.869
1472.0,171.0,2.29,18.82,4.705,large_tree,1.176,193.933
100.0,830.0,3.32,18.81,4.702,large_tree,1.176,148.416
599.0,133.0,3.15,18.81,4.702,large_tree,1.176,325.888
15.0,1439.0,3.865,18.805,4.701,large_tree,1.175,189.413
1365.0,32.0,2.64,18.805,4.701,large_tree,1.175,121.218
16.0,1715.0,4.28,18.8,4.7,large_tree,1.175,196.972
23.0,1067.0,2.94,18.8,4.7,large_tree,1.175,267.473
472.0,1183.0,3.305,18.795,4.699,large_tree,1.175,110.501
1517.0,1956.0,6.3,18.78,4.695,large_tree,1.174,165.621
829.0,1699.0,3.31,18.78,4.695,large_tree,1.174,98.561
570.0,459.0,2.89,18.78,4.695,large_tree,1.174,128.714
140.0,441.0,3.0,18.78,4.695,large_tree,1.174,139.396
305.0,97.0,2.73,18.77,4.693,large_tree,1.173,288.267
887.0,1356.0,3.29,18.76,4.69,large_tree,1.172,34.684
875.0,1826.0,4.05,18.75,4.688,large_tree,1.172,221.641
684.0,1291.0,2.44,18.75,4.688,large_tree,1.172,180.917
318.0,138.0,2.76,18.75,4.688,large_tree,1.172,332.521
523.0,2016.0,5.33,18.74,4.685,large_tree,1.171,226.608
525.0,2012.0,5.29,18.74,4.685,large_tree,1.171,327.329
795.0,841.0,1.98,18.73,4.683,large_tree,1.171,216.44
79.0,2005.0,4.69,18.73,4.682,large_tree,1.171,352.212
883.0,1348.0,3.07,18.73,4.682,large_tree,1.171,39.145
1459.0,2016.0,6.54,18.72,4.68,large_tree,1.17,59.493
426.0,132.0,3.18,18.72,4.68,large_tree,1.17,134.708
429.0,131.0,3.2,18.72,4.68,large_tree,1.17,336.449
1563.0,1721.0,3.79,18.715,4.679,large_tree,1.17,310.57
368.0,1649.0,4.18,18.71,4.678,large_tree,1.169,103.777
49.0,1687.0,3.845,18.7,4.675,large_tree,1.169,16.017
1548.0,1985.0,6.65,18.69,4.673,large_tree,1.168,94.661
371.0,1228.0,3.81,18.69,4.673,large_tree,1.168,155.978
584.0,133.0,3.15,18.69,4.673,large_tree,1.168,332.201
1535.0,2003.0,6.58,18.68,4.67,large_tree,1.167,319.792
1546.0,1992.0,6.52,18.67,4.668,large_tree,1.167,226.132
1410.0,1521.0,3.92,18.67,4.668,large_tree,1.167,320.376
115.0,168.0,2.31,18.67,4.668,large_tree,1.167,320.353
1473.0,1552.0,3.82,18.665,4.666,large_tree,1.167,134.249
527.0,2007.0,5.29,18.65,4.663,large_tree,1.166,353.542
526.0,2005.0,5.29,18.65,4.663,large_tree,1.166,302.475
1553.0,1980.0,6.53,18.65,4.662,large_tree,1.166,62.386
233.0,885.0,4.24,18.65,4.662,large_tree,1.166,130.562
1559.0,1953.0,6.695,18.645,4.661,large_tree,1.165,79.123
539.0,2016.0,5.29,18.64,4.66,large_tree,1.165,118.446
1928.0,1056.0,3.47,18.64,4.66,large_tree,1.165,49.806
489.0,83.0,3.1,18.64,4.66,large_tree,1.165,6.019
1552.0,1949.0,6.62,18.63,4.658,large_tree,1.164,150.827
1553.0,1948.0,6.67,18.63,4.658,large_tree,1.164,51.604
1465.0,2009.0,6.43,18.62,4.655,large_tree,1.164,216.026
1526.0,1972.0,6.43,18.62,4.655,large_tree,1.164,194.506
414.0,377.0,2.43,18.62,4.655,large_tree,1.164,119.437
1363.0,46.0,2.36,18.61,4.652,large_tree,1.163,221.888
504.0,202.0,2.83,18.6,4.65,large_tree,1.163,329.436
2009.0,1318.0,3.59,18.595,4.649,large_tree,1.162,231.068
103.0,1989.0,4.26,18.59,4.647,large_tree,1.162,4.671
1779.0,1594.0,4.19,18.59,4.647,large_tree,1.162,85.193
553.0,133.0,3.24,18.59,4.647,large_tree,1.162,137.061
943.0,1337.0,2.12,18.58,4.645,large_tree,1.161,347.01
487.0,132.0,3.22,18.57,4.642,large_tree,1.161,269.517
488.0,131.0,3.22,18.57,4.642,large_tree,1.161,50.639
97.0,1988.0,4.39,18.56,4.64,large_tree,1.16,41.167
202.0,1442.0,4.78,18.56,4.64,large_tree,1.16,80.712
1339.0,276.0,1.76,18.56,4.64,large_tree,1.16,317.494
196.0,1443.0,4.78,18.55,4.637,large_tree,1.159,234.17
590.0,1166.0,3.06,18.55,4.637,large_tree,1.159,184.423
379.0,132.0,3.16,18.54,4.635,large_tree,1.159,336.395
405.0,132.0,3.11,18.54,4.635,large_tree,1.159,185.429
1237.0,1478.0,3.7,18.54,4.635,large_tree,1.159,12.405
411.0,132.0,3.18,18.53,4.632,large_tree,1.158,147.409
417.0,132.0,3.18,18.53,4.632,large_tree,1.158,300.651
1844.0,633.0,2.52,18.52,4.63,large_tree,1.157,323.489
1544.0,1939.0,6.65,18.51,4.628,large_tree,1.157,249.491
380.0,1907.0,3.85,18.51,4.628,large_tree,1.157,108.831
1521.0,2016.0,6.67,18.5,4.625,large_tree,1.156,337.566
1524.0,2014.0,6.69,18.5,4.625,large_tree,1.156,38.684
1537.0,1935.0,6.66,18.5,4.625,large_tree,1.156,230.765
1272.0,1274.0,1.94,18.5,4.625,large_tree,1.156,224.655
45.0,1195.0,3.18,18.5,4.625,large_tree,1.156,112.124
2013.0,316.0,2.97,18.5,4.625,large_tree,1.156,122.83
111.0,1989.0,4.34,18.49,4.622,large_tree,1.156,259.056
1382.0,1804.0,3.73,18.49,4.622,large_tree,1.156,337.561
559.0,133.0,3.54,18.48,4.62,large_tree,1.155,186.734
525.0,1998.0,5.31,18.48,4.62,large_tree,1.155,5.644
1487.0,1584.0,3.82,18.47,4.618,large_tree,1.154,257.834
394.0,132.0,3.44,18.47,4.618,large_tree,1.154,147.314
1335.0,1270.0,1.91,18.47,4.617,large_tree,1.154,116.997
581.0,1900.0,3.54,18.46,4.615,large_tree,1.154,10.962
156.0,1307.0,3.29,18.46,4.615,large_tree,1.154,221.266
1068.0,1946.0,6.035,18.455,4.614,large_tree,1.153,14.401
576.0,1341.0,2.72,18.44,4.61,large_tree,1.153,303.585
519.0,1997.0,5.32,18.43,4.608,large_tree,1.152,69.111
1881.0,1141.0,3.45,18.43,4.608,large_tree,1.152,152.225
286.0,148.0,2.575,18.43,4.608,large_tree,1.152,143.754
388.0,132.0,3.44,18.43,4.607,large_tree,1.152,14.377
1742.0,1505.0,4.095,18.42,4.605,large_tree,1.151,342.28
1395.0,370.0,2.2,18.42,4.605,large_tree,1.151,291.617
582.0,213.0,2.68,18.42,4.605,large_tree,1.151,340.301
668.0,1397.0,3.65,18.41,4.603,large_tree,1.151,64.536
1049.0,1209.0,2.7,18.41,4.603,large_tree,1.151,290.653
49.0,1680.0,3.29,18.4,4.6,large_tree,1.15,66.892
1928.0,647.0,2.5,18.39,4.597,large_tree,1.149,221.601
466.0,132.0,3.22,18.39,4.597,large_tree,1.149,342.737
471.0,131.0,3.22,18.39,4.597,large_tree,1.149,327.302
681.0,1282.0,2.82,18.385,4.596,large_tree,1.149,227.345
117.0,1490.0,3.54,18.38,4.595,large_tree,1.149,306.41
606.0,2015.0,5.65,18.36,4.59,large_tree,1.148,111.439
592.0,2014.0,5.58,18.36,4.59,large_tree,1.148,194.798
2005.0,656.0,3.21,18.36,4.59,large_tree,1.147,269.771
1488.0,2006.0,6.68,18.35,4.588,large_tree,1.147,46.016
688.0,1192.0,3.245,18.335,4.584,large_tree,1.146,98.51
1483.0,2004.0,6.64,18.33,4.583,large_tree,1.146,357.537
1894.0,729.0,2.49,18.33,4.582,large_tree,1.146,32.712
615.0,2015.0,5.65,18.32,4.58,large_tree,1.145,143.005
618.0,2015.0,5.65,18.32,4.58,large_tree,1.145,144.157
616.0,2013.0,5.58,18.32,4.58,large_tree,1.145,210.522
691.0,1255.0,3.265,18.315,4.579,large_tree,1.145,1.974
1718.0,1292.0,3.29,18.31,4.577,large_tree,1.144,0.532
53.0,942.0,3.22,18.31,4.577,large_tree,1.144,154.112
1524.0,911.0,2.4,18.3,4.575,large_tree,1.144,101.52
1261.0,109.0,1.74,18.3,4.575,large_tree,1.144,112.335
324.0,92.0,2.2,18.3,4.575,large_tree,1.144,52.651
874.0,1947.0,5.46,18.28,4.57,large_tree,1.142,132.511
831.0,1938.0,5.3,18.28,4.57,large_tree,1.142,120.411
307.0,506.0,2.63,18.28,4.57,large_tree,1.142,333.019
1069.0,14.0,1.25,18.28,4.57,large_tree,1.142,45.409
1838.0,642.0,2.48,18.27,4.568,large_tree,1.142,13.149
444.0,132.0,3.54,18.27,4.568,large_tree,1.142,45.684
385.0,1894.0,3.74,18.26,4.565,large_tree,1.141,359.933
485.0,898.0,1.67,18.26,4.565,large_tree,1.141,59.704
537.0,1993.0,5.33,18.25,4.562,large_tree,1.141,207.354
537.0,1780.0,3.63,18.25,4.562,large_tree,1.141,271.422
591.0,1134.0,2.75,18.24,4.56,large_tree,1.14,100.666
1915.0,647.0,2.5,18.24,4.56,large_tree,1.14,272.199
410.0,1436.0,3.93,18.23,4.558,large_tree,1.139,17.545
617.0,132.0,3.61,18.23,4.558,large_tree,1.139,116.345
669.0,82.0,2.62,18.23,4.557,large_tree,1.139,67.861
439.0,132.0,3.54,18.21,4.553,large_tree,1.138,184.607
982.0,1341.0,1.93,18.21,4.552,large_tree,1.138,204.298
1603.0,1558.0,3.33,18.2,4.55,large_tree,1.138,43.238
650.0,1343.0,2.76,18.2,4.55,large_tree,1.137,335.948
108.0,830.0,3.37,18.2,4.55,large_tree,1.137,352.326
971.0,828.0,2.11,18.2,4.55,large_tree,1.137,264.781
1990.0,1963.0,13.44,18.18,4.545,large_tree,1.136,30.323
938.0,302.0,2.92,18.18,4.545,large_tree,1.136,281.33
1261.0,126.0,1.87,18.18,4.545,large_tree,1.136,330.636
1261.0,123.0,1.87,18.18,4.545,large_tree,1.136,158.34
387.0,1534.0,3.93,18.17,4.542,large_tree,1.136,309.822
678.0,1181.0,3.01,18.165,4.541,large_tree,1.135,144.345
249.0,1027.0,3.77,18.16,4.54,large_tree,1.135,230.13
855.0,1950.0,5.35,18.15,4.538,large_tree,1.134,270.98
2007.0,323.0,3.11,18.15,4.537,large_tree,1.134,190.665
668.0,1671.0,3.2,18.14,4.535,large_tree,1.134,357.2
2001.0,401.0,3.58,18.14,4.535,large_tree,1.134,189.844
1498.0,2014.0,6.68,18.14,4.535,large_tree,1.134,114.212
373.0,1647.0,3.95,18.13,4.533,large_tree,1.133,126.59
784.0,1360.0,3.07,18.13,4.533,large_tree,1.133,340.649
1872.0,1143.0,3.69,18.13,4.533,large_tree,1.133,115.328
669.0,135.0,3.11,18.13,4.533,large_tree,1.133,180.624
684.0,134.0,3.32,18.12,4.53,large_tree,1.133,124.997
120.0,1497.0,3.31,18.12,4.53,large_tree,1.132,262.194
47.0,1372.0,3.06,18.12,4.53,large_tree,1.132,113.815
415.0,369.0,2.2,18.12,4.53,large_tree,1.132,119.18
582.0,1360.0,3.14,18.11,4.528,large_tree,1.132,277.729
470.0,1513.0,3.74,18.11,4.527,large_tree,1.132,310.448
1752.0,1836.0,4.89,18.1,4.525,large_tree,1.131,246.055
1870.0,197.0,2.46,18.1,4.525,large_tree,1.131,156.186
621.0,205.0,2.895,18.085,4.521,large_tree,1.13,201.549
205.0,1863.0,4.75,18.08,4.52,large_tree,1.13,235.634
195.0,1073.0,3.34,18.07,4.518,large_tree,1.129,259.228
561.0,790.0,2.37,18.07,4.518,large_tree,1.129,352.013
720.0,134.0,3.42,18.07,4.518,large_tree,1.129,101.592
1910.0,648.0,2.95,18.07,4.517,large_tree,1.129,305.775
284.0,638.0,3.84,18.07,4.517,large_tree,1.129,31.494
310.0,828.0,3.27,18.06,4.515,large_tree,1.129,260.226
454.0,132.0,3.54,18.06,4.515,large_tree,1.129,223.423
1821.0,427.0,2.09,18.045,4.511,large_tree,1.128,292.685
476.0,1674.0,3.29,18.04,4.51,large_tree,1.128,249.058
66.0,725.0,2.7,18.04,4.51,large_tree,1.128,173.766
67.0,724.0,2.58,18.04,4.51,large_tree,1.128,315.002
68.0,723.0,2.55,18.04,4.51,large_tree,1.128,269.89
1514.0,305.0,1.86,18.04,4.51,large_tree,1.128,204.994
1876.0,648.0,2.56,18.04,4.51,large_tree,1.127,243.297
80.0,1385.0,3.57,18.03,4.507,large_tree,1.127,348.182
302.0,448.0,3.05,18.03,4.507,large_tree,1.127,62.894
656.0,1346.0,2.95,18.02,4.505,large_tree,1.126,319.697
1259.0,1880.0,4.28,18.01,4.503,large_tree,1.126,297.253
1821.0,1019.0,3.04,18.01,4.503,large_tree,1.126,115.805
181.0,802.0,3.64,18.01,4.503,large_tree,1.126,56.992
1096.0,2015.0,6.6,18.0,4.5,large_tree,1.125,353.62
1763.0,892.0,3.16,18.0,4.5,large_tree,1.125,183.281
1859.0,633.0,3.07,18.0,4.5,large_tree,1.125,255.753
1522.0,282.0,2.64,18.0,4.5,large_tree,1.125,123.17
575.0,1992.0,5.88,17.99,4.498,large_tree,1.124,148.676
949.0,470.0,3.13,17.99,4.498,large_tree,1.124,122.011
1084.0,2008.0,6.56,17.99,4.497,large_tree,1.124,51.32
250.0,477.0,2.97,17.99,4.497,large_tree,1.124,158.804
1080.0,2013.0,6.65,17.98,4.495,large_tree,1.124,122.742
392.0,1900.0,4.11,17.98,4.495,large_tree,1.124,268.587
1080.0,1636.0,2.99,17.98,4.495,large_tree,1.124,321.883
568.0,1230.0,4.08,17.98,4.495,large_tree,1.124,91.04
96.0,1980.0,4.21,17.97,4.493,large_tree,1.123,181.023
808.0,1713.0,3.46,17.96,4.49,large_tree,1.123,274.621
170.0,34.0,2.6,17.96,4.49,large_tree,1.123,253.858
234.0,665.0,2.87,17.96,4.49,large_tree,1.122,148.337
691.0,134.0,3.32,17.95,4.488,large_tree,1.122,86.578
1899.0,648.0,2.66,17.95,4.487,large_tree,1.122,113.122
526.0,1975.0,5.3,17.94,4.485,large_tree,1.121,107.266
21.0,1170.0,3.065,17.935,4.484,large_tree,1.121,245.554
576.0,1673.0,2.88,17.93,4.483,large_tree,1.121,300.92
935.0,465.0,3.24,17.93,4.482,large_tree,1.121,178.496
557.0,1989.0,5.51,17.92,4.48,large_tree,1.12,158.61
